,Pickups,Trip_Miles,Trip_Seconds,MedianIncome,TotalPopulation,Population_Density, Employment_Density,Percent_Zero_Car_Ownership,LandUse_Diversity,Distance_from_transit
0,8348.44992947817,7.248445411862999,1131.58803383858,61194.454160789915,3672.187588152326,27.764838912593795,4.3926292647700995,0.20788289459379405,0.9366700061480957,285.5142184159802
1,644577.6,4.490997429025808,805.8118093923316,185783.90000000002,8360.400000000001,72.68572882800001,297.063445252,0.33921535719999996,14.4384502384,173.04891666999998
2,68403.8705882353,5.572115030600565,979.5037149422677,174275.92941176472,3435.9764705882358,42.95103079969411,24.18524445075294,0.20517524539411766,3.272948279152941,259.3384166682353
